OrderID,CustomerID,ProductID,OrderDate,Quantity,OrderValue
O00606,C007,P037,2024-05-12,524,447.37
O00607,C003,P030,2024-06-09,552,117.64
O00608,C036,P040,2024-05-08,68,243.88
O00609,C004,P043,2024-03-30,392,241.56
O00610,C015,P018,2024-04-04,967,467.4
O00611,C010,P028,2024-01-13,749,450.3
O00612,C027,P005,2024-01-22,515,110.66
O00613,C029,P021,2024-04-27,289,353.84
O00614,C022,P017,2024-05-24,948,144.52
O00615,C028,P007,2024-01-24,906,83.11
O00616,C038,P034,2024-04-14,163,447.68
O00617,C012,P042,2024-07-17,939,101.99
O00618,C037,P012,2024-04-04,630,468.32
O00619,C002,P019,2024-01-14,742,475.36
O00620,C010,P011,2024-06-04,976,311.81
O00621,C036,P040,2024-04-15,529,230.46
O00622,C027,P027,2024-01-27,844,106.1
O00623,C024,P030,2024-05-17,87,385.74
O00624,C002,P037,2024-01-24,210,76.94
O00625,C015,P029,2024-05-01,614,461.37
O00626,C026,P021,2024-04-21,417,350.8
O00627,C008,P039,2024-05-01,394,493.34
O00628,C031,P011,2024-03-25,630,69.27
O00629,C005,P042,2024-03-08,285,295.88
O00630,C005,P030,2024-03-21,443,488.56
O00631,C015,P042,2024-06-22,538,116.89
O00632,C011,P023,2024-05-04,906,315.22
O00633,C002,P026,2024-07-01,245,204.93
O00634,C015,P008,2024-06-26,210,397.32
O00635,C024,P005,2024-06-27,728,468.18
O00636,C039,P039,2024-01-08,668,98.71
O00637,C038,P034,2024-06-08,236,492.66
O00638,C034,P028,2024-03-10,146,148.1
O00639,C007,P001,2024-01-22,244,447.23
O00640,C002,P030,2024-05-13,526,440.5
O00641,C004,P038,2024-01-22,144,124.74
O00642,C017,P046,2024-06-24,399,428.62
O00643,C015,P033,2024-05-28,537,323.51
O00644,C025,P015,2024-06-04,584,345.83
O00645,C016,P021,2024-03-23,793,174.02
O00646,C035,P008,2024-04-10,684,237.81
O00647,C013,P047,2024-02-14,745,71.27
O00648,C029,P015,2024-02-18,450,138.49
O00649,C023,P031,2024-07-18,820,416.17
O00650,C005,P022,2024-05-12,115,362.67
O00651,C001,P047,2024-06-30,857,254.93
O00652,C015,P014,2024-05-18,839,242.05
O00653,C027,P005,2024-02-17,347,361.73
O00654,C020,P026,2024-07-01,320,455.69
O00655,C024,P029,2024-03-31,408,451.56
O00656,C004,P003,2024-01-18,189,496.15
O00657,C036,P039,2024-04-19,771,249.55
O00658,C031,P021,2024-02-16,505,470.69
O00659,C034,P039,2024-03-10,114,129.17
O00660,C023,P009,2024-04-05,684,93.97
O00661,C023,P013,2024-04-13,850,324.04
O00662,C037,P017,2024-05-06,332,253.16
O00663,C005,P043,2024-01-03,992,374.26
O00664,C036,P042,2024-03-26,472,418.52
O00665,C034,P019,2024-04-16,997,309.94
O00666,C029,P011,2024-02-13,419,165.25
O00667,C011,P034,2024-07-17,243,427.88
O00668,C010,P018,2024-07-04,79,415.95
O00669,C013,P003,2024-02-05,583,380.58
O00670,C005,P009,2024-07-03,215,446.56
O00671,C038,P019,2024-07-09,249,326.88
O00672,C021,P003,2024-01-27,159,71.48
O00673,C016,P037,2024-06-20,355,102.26
O00674,C009,P044,2024-06-18,756,315.22
O00675,C037,P020,2024-01-16,91,104.7
O00676,C017,P040,2024-05-03,699,458.32
O00677,C012,P033,2024-05-25,257,113.22
O00678,C024,P007,2024-05-24,164,52.74
O00679,C028,P045,2024-07-02,907,369.85
O00680,C012,P019,2024-01-08,687,78.76
O00681,C027,P037,2024-07-11,933,324.06
O00682,C030,P042,2024-03-17,620,395.36
O00683,C027,P010,2024-04-28,672,480.09
O00684,C025,P029,2024-03-10,671,144.04
O00685,C030,P010,2024-01-01,170,470.67
O00686,C032,P036,2024-07-07,229,82.98
O00687,C009,P031,2024-05-29,668,403.47
O00688,C004,P026,2024-07-01,808,280.84
O00689,C026,P019,2024-03-05,231,289.83
O00690,C020,P024,2024-03-04,727,248.91
O00691,C013,P044,2024-04-09,424,280.81
O00692,C030,P013,2024-07-05,149,89.28
O00693,C024,P019,2024-02-25,795,325.43
O00694,C036,P025,2024-03-21,531,173.35
O00695,C019,P020,2024-04-14,279,103.94
O00696,C035,P008,2024-02-11,944,385.49
O00697,C005,P013,2024-04-08,480,275.03
O00698,C016,P043,2024-02-26,792,115.38
O00699,C003,P046,2024-06-30,348,491.35
O00700,C034,P019,2024-01-01,445,357.29
O00701,C029,P020,2024-06-20,84,261.59
O00702,C034,P003,2024-03-14,826,372.09
O00703,C031,P040,2024-05-11,686,322.21
O00704,C032,P039,2024-01-27,990,59.98
O00705,C036,P006,2024-03-06,376,469.91
O00706,C032,P029,2024-02-10,763,97.68
O00707,C011,P032,2024-04-01,379,366.03
O00708,C014,P049,2024-04-29,485,87.27
O00709,C012,P003,2024-03-02,361,75.5
O00710,C016,P050,2024-04-11,216,427.83
O00711,C025,P012,2024-02-19,708,277.88
O00712,C038,P030,2024-01-25,626,330.35
O00713,C007,P006,2024-01-21,267,61.85
O00714,C027,P025,2024-02-28,142,409.13
O00715,C039,P046,2024-07-17,464,255.9
O00716,C038,P029,2024-01-29,653,480.22
O00717,C039,P029,2024-04-20,586,80.26
O00718,C026,P025,2024-02-14,551,92.56
O00719,C005,P028,2024-03-10,864,295.56
O00720,C024,P038,2024-04-14,554,68.47
O00721,C014,P011,2024-04-23,982,99.95
O00722,C029,P005,2024-02-05,733,376.93
O00723,C006,P023,2024-02-05,176,397.84
O00724,C002,P039,2024-04-23,913,231.4
O00725,C030,P015,2024-02-09,161,407.97
O00726,C014,P017,2024-05-01,631,329.47
O00727,C017,P010,2024-05-21,491,269.7
O00728,C006,P029,2024-04-16,562,429.86
O00729,C021,P020,2024-01-03,604,206.86
O00730,C008,P009,2024-06-15,67,233.48
O00731,C025,P033,2024-02-02,886,264.29
O00732,C031,P001,2024-03-04,158,171.73
O00733,C033,P030,2024-06-07,545,95.56
O00734,C024,P034,2024-06-28,713,436.25
O00735,C009,P049,2024-06-04,982,486.47
O00736,C036,P007,2024-05-06,796,115.38
O00737,C039,P033,2024-04-01,289,146.7
O00738,C037,P005,2024-05-24,655,271.17
O00739,C038,P014,2024-07-04,479,275.67
O00740,C011,P008,2024-03-09,373,80.46
O00741,C009,P046,2024-07-05,875,225.88
O00742,C038,P047,2024-01-02,117,375.73
O00743,C010,P031,2024-05-15,548,191.87
O00744,C023,P013,2024-06-17,671,305.06
O00745,C014,P032,2024-05-23,488,371.9
O00746,C030,P015,2024-06-09,870,120.56
O00747,C020,P011,2024-07-12,496,347.21
O00748,C029,P029,2024-07-16,266,62.48
O00749,C009,P013,2024-03-08,398,346.36
O00750,C040,P044,2024-05-04,324,157.71
O00751,C030,P005,2024-01-10,766,383.79
O00752,C026,P010,2024-07-10,835,376.64
O00753,C028,P017,2024-04-12,542,287.83
O00754,C020,P034,2024-06-27,494,62.67
O00755,C025,P017,2024-03-21,170,153.26
O00756,C002,P026,2024-06-30,461,227.01
O00757,C003,P047,2024-07-18,207,325.81
O00758,C010,P040,2024-05-06,360,200.1
O00759,C023,P027,2024-02-21,56,320.45
O00760,C005,P043,2024-01-14,316,408.11
O00761,C026,P036,2024-01-04,123,76.35
O00762,C022,P038,2024-04-19,902,385.26
O00763,C001,P014,2024-06-24,706,229.67
O00764,C010,P028,2024-02-25,225,490.77
O00765,C021,P002,2024-05-01,393,498.71
O00766,C019,P014,2024-06-10,207,479.64
O00767,C027,P001,2024-07-03,212,266.78
O00768,C025,P045,2024-03-11,993,132.05
O00769,C025,P045,2024-01-15,579,142.09
O00770,C022,P039,2024-04-25,817,492.97
O00771,C023,P034,2024-07-02,544,431.49
O00772,C010,P014,2024-01-14,819,58.19
O00773,C005,P003,2024-06-12,817,197.73
O00774,C003,P048,2024-03-19,72,235.68
O00775,C007,P024,2024-03-19,587,223.23
O00776,C021,P044,2024-06-05,184,179.11
O00777,C035,P032,2024-01-06,768,172.94
O00778,C021,P049,2024-01-26,923,345.23
O00779,C024,P002,2024-06-13,514,199.39
O00780,C017,P020,2024-04-16,641,219.3
O00781,C037,P012,2024-03-04,148,186.88
O00782,C037,P026,2024-01-31,368,124.78
O00783,C004,P019,2024-03-11,834,138.0
O00784,C019,P048,2024-04-03,381,85.66
O00785,C028,P004,2024-01-20,101,338.26
O00786,C009,P010,2024-06-30,487,356.57
O00787,C028,P032,2024-03-25,947,318.35
O00788,C027,P025,2024-02-10,187,186.05
O00789,C007,P030,2024-03-12,856,294.42
O00790,C005,P020,2024-06-17,585,354.8
O00791,C035,P040,2024-01-11,771,476.0
O00792,C036,P025,2024-04-02,155,184.46
O00793,C010,P043,2024-06-05,894,462.04
O00794,C005,P038,2024-06-26,277,418.19
O00795,C035,P030,2024-04-07,818,213.07
O00796,C006,P011,2024-03-11,978,128.16
O00797,C031,P028,2024-05-10,547,55.33
O00798,C018,P020,2024-03-05,999,263.42
O00799,C035,P025,2024-01-19,628,183.46
O00800,C015,P039,2024-01-17,103,164.28
O00801,C004,P033,2024-05-18,987,233.52
O00802,C034,P049,2024-07-01,872,371.49
O00803,C021,P041,2024-03-22,543,95.45
O00804,C030,P003,2024-02-17,650,148.05
O00805,C039,P006,2024-01-22,794,132.22
O00806,C005,P010,2024-06-29,393,403.63
O00807,C022,P015,2024-05-29,393,146.49
O00808,C019,P008,2024-02-04,218,438.43
O00809,C026,P045,2024-04-16,232,480.2
O00810,C028,P036,2024-01-12,964,196.93
O00811,C003,P049,2024-04-15,678,51.59
O00812,C033,P036,2024-02-08,389,407.91
O00813,C005,P005,2024-01-18,782,103.56
O00814,C002,P006,2024-02-03,417,65.18
O00815,C025,P006,2024-07-19,932,433.95
O00816,C017,P047,2024-04-04,204,258.67
O00817,C029,P043,2024-06-25,959,91.01
O00818,C005,P004,2024-03-10,369,462.83
O00819,C034,P035,2024-02-04,533,232.83
O00820,C028,P033,2024-07-06,573,59.63
O00821,C002,P046,2024-06-07,748,163.51
O00822,C021,P010,2024-06-08,439,62.46
O00823,C007,P048,2024-06-29,808,275.86
O00824,C019,P047,2024-04-04,807,223.02
O00825,C013,P032,2024-01-25,198,416.78
O00826,C007,P007,2024-05-23,180,125.36
O00827,C020,P017,2024-01-20,621,289.95
O00828,C027,P028,2024-02-28,566,64.92
O00829,C021,P024,2024-06-04,324,464.39
O00830,C037,P046,2024-03-28,953,384.48
O00831,C039,P029,2024-07-15,387,419.78
O00832,C027,P023,2024-02-17,945,412.6
O00833,C003,P004,2024-05-05,404,234.73
O00834,C019,P019,2024-05-14,932,481.27
O00835,C010,P040,2024-07-19,706,64.64
O00836,C006,P046,2024-05-18,145,241.74
O00837,C039,P027,2024-07-01,232,326.7
O00838,C037,P047,2024-03-04,384,377.6
O00839,C028,P006,2024-07-10,249,221.95
O00840,C007,P001,2024-03-24,974,395.8
O00841,C032,P017,2024-02-22,692,335.66
O00842,C010,P008,2024-05-26,867,117.57
O00843,C040,P027,2024-01-03,1000,326.7
O00844,C025,P003,2024-05-11,100,362.12
O00845,C030,P044,2024-05-07,385,251.26
O00846,C024,P024,2024-01-24,855,451.7
O00847,C009,P045,2024-04-08,242,308.85
O00848,C032,P027,2024-03-13,366,452.22
O00849,C040,P005,2024-06-29,804,176.9
O00850,C030,P033,2024-03-27,864,218.33
O00851,C001,P038,2024-06-27,394,104.04
O00852,C036,P002,2024-07-04,650,190.79
O00853,C004,P023,2024-06-07,435,57.96
O00854,C009,P025,2024-02-25,909,439.57
O00855,C009,P047,2024-04-13,761,203.04
O00856,C004,P015,2024-01-25,149,213.89
O00857,C002,P033,2024-03-04,529,415.62
O00858,C015,P001,2024-03-02,918,477.08
O00859,C027,P031,2024-03-11,997,266.18
O00860,C040,P048,2024-06-19,480,299.16
O00861,C029,P047,2024-05-22,55,241.21
O00862,C006,P004,2024-03-16,570,74.05
O00863,C005,P001,2024-06-08,531,345.09
O00864,C040,P047,2024-05-24,494,272.97
O00865,C019,P050,2024-02-15,589,202.43
O00866,C022,P041,2024-01-30,508,66.15
O00867,C017,P013,2024-02-21,339,406.84
O00868,C029,P005,2024-01-24,729,72.52
O00869,C022,P032,2024-02-29,690,68.35
O00870,C015,P042,2024-05-16,274,483.75
O00871,C020,P038,2024-06-14,337,159.94
O00872,C019,P032,2024-05-04,433,76.5
O00873,C026,P036,2024-02-23,395,143.88
O00874,C012,P033,2024-06-08,458,374.73
O00875,C038,P042,2024-04-06,751,462.04
O00876,C017,P044,2024-02-29,131,487.06
O00877,C009,P023,2024-04-03,478,171.06
O00878,C026,P023,2024-01-26,100,244.17
O00879,C014,P046,2024-03-16,282,424.39
O00880,C023,P019,2024-01-07,112,388.04
O00881,C037,P028,2024-04-13,428,94.96
O00882,C010,P025,2024-05-10,925,442.14
O00883,C030,P010,2024-02-15,397,232.87
O00884,C040,P016,2024-03-04,87,78.1
O00885,C010,P044,2024-06-11,208,175.32
O00886,C005,P006,2024-07-17,535,263.16
O00887,C023,P046,2024-04-04,246,243.07
O00888,C016,P008,2024-05-05,774,267.58
O00889,C011,P005,2024-03-15,156,203.98
O00890,C038,P041,2024-01-27,212,418.68
O00891,C039,P016,2024-07-09,479,53.22
O00892,C032,P003,2024-05-30,531,135.58
O00893,C040,P024,2024-06-06,422,95.07
O00894,C002,P016,2024-01-24,695,432.21
O00895,C028,P050,2024-05-17,604,284.17
O00896,C028,P013,2024-07-16,390,317.78
O00897,C010,P015,2024-01-26,59,352.15
O00898,C023,P025,2024-04-30,826,252.18
O00899,C016,P030,2024-03-21,789,270.26
O00900,C026,P017,2024-06-04,209,111.52
O00901,C014,P033,2024-04-15,844,213.75
O00902,C002,P013,2024-04-21,162,119.46
O00903,C040,P006,2024-07-17,357,169.16
O00904,C013,P035,2024-07-07,995,85.47
O00905,C018,P004,2024-03-25,300,112.1
O00906,C018,P007,2024-07-01,400,164.69
O00907,C012,P010,2024-03-05,422,216.41
O00908,C009,P032,2024-02-05,125,455.33
O00909,C001,P031,2024-02-16,359,173.67
O00910,C007,P019,2024-06-20,740,283.12
O00911,C039,P043,2024-02-11,783,269.1
O00912,C009,P041,2024-02-18,566,449.0
O00913,C013,P034,2024-03-23,168,390.97
O00914,C037,P048,2024-07-14,177,457.67
O00915,C028,P004,2024-04-21,928,171.28
O00916,C002,P048,2024-01-04,643,300.79
O00917,C028,P035,2024-02-27,801,252.08
O00918,C031,P010,2024-01-17,127,477.89
O00919,C006,P035,2024-06-26,932,168.91
O00920,C019,P017,2024-04-29,864,68.76
O00921,C021,P017,2024-01-16,753,490.98
O00922,C006,P043,2024-06-13,215,107.17
O00923,C027,P020,2024-07-01,647,485.76
O00924,C010,P029,2024-02-26,219,183.68
O00925,C023,P003,2024-03-19,950,480.65
O00926,C037,P014,2024-05-08,361,266.6
O00927,C018,P040,2024-06-16,648,194.28
O00928,C013,P010,2024-06-30,918,193.62
O00929,C031,P031,2024-07-05,711,183.19
O00930,C011,P041,2024-02-16,471,391.44
O00931,C025,P019,2024-01-17,611,164.99
O00932,C023,P008,2024-07-13,343,211.72
O00933,C026,P009,2024-03-14,449,67.98
O00934,C015,P033,2024-03-28,421,451.98
O00935,C035,P033,2024-03-30,396,493.23
O00936,C007,P047,2024-05-30,973,430.31
O00937,C037,P049,2024-05-15,985,78.09
O00938,C031,P030,2024-03-09,750,469.82
O00939,C040,P037,2024-03-11,407,403.52
O00940,C022,P014,2024-05-22,771,323.45
O00941,C007,P008,2024-07-16,821,438.65
O00942,C015,P004,2024-01-18,874,289.81
O00943,C010,P048,2024-02-23,906,463.83
O00944,C007,P050,2024-02-17,487,95.54
O00945,C029,P027,2024-07-13,192,210.41
O00946,C037,P030,2024-01-24,261,427.97
O00947,C002,P010,2024-01-26,862,337.04
O00948,C034,P041,2024-06-02,884,161.83
O00949,C010,P028,2024-01-25,383,469.4
O00950,C033,P007,2024-02-06,51,496.63
O00951,C019,P049,2024-04-23,945,324.82
O00952,C035,P031,2024-05-20,127,454.87
O00953,C017,P034,2024-04-01,348,66.7
O00954,C016,P036,2024-07-19,950,73.88
O00955,C025,P027,2024-05-18,470,198.84
O00956,C005,P021,2024-06-16,918,143.98
O00957,C025,P010,2024-03-04,199,444.22
O00958,C016,P040,2024-03-02,265,223.24
O00959,C028,P037,2024-07-17,407,170.38
O00960,C020,P028,2024-06-23,998,211.86
O00961,C010,P001,2024-05-24,421,185.27
O00962,C034,P024,2024-05-22,102,260.38
O00963,C010,P024,2024-02-24,524,320.54
O00964,C012,P043,2024-04-14,708,328.71
O00965,C031,P031,2024-01-15,219,236.88
O00966,C024,P012,2024-02-02,265,464.95
O00967,C039,P040,2024-01-11,716,232.16
O00968,C029,P009,2024-02-07,398,405.14
O00969,C001,P005,2024-05-04,188,397.76
O00970,C036,P019,2024-01-04,96,264.01
O00971,C033,P011,2024-05-12,183,115.58
O00972,C020,P033,2024-02-02,378,316.72
O00973,C005,P032,2024-02-27,576,444.96
O00974,C031,P033,2024-05-09,892,347.69
O00975,C014,P018,2024-05-03,104,499.24
O00976,C035,P026,2024-02-29,982,265.72
O00977,C026,P029,2024-06-26,516,458.75
O00978,C013,P031,2024-06-22,960,333.27
O00979,C029,P037,2024-02-18,886,232.2
O00980,C010,P036,2024-05-01,900,67.62
O00981,C029,P008,2024-04-14,776,472.05
O00982,C037,P017,2024-05-27,750,231.87
O00983,C003,P006,2024-04-04,240,136.92
O00984,C031,P034,2024-03-27,199,480.82
O00985,C040,P018,2024-02-20,967,325.29
O00986,C003,P035,2024-04-28,275,187.74
O00987,C010,P025,2024-04-21,194,331.0
O00988,C015,P026,2024-06-22,369,189.02
O00989,C035,P031,2024-03-10,863,270.51
O00990,C019,P022,2024-06-11,633,379.57
O00991,C008,P033,2024-03-11,599,152.34
O00992,C001,P035,2024-05-11,644,420.03
O00993,C004,P038,2024-05-14,828,136.87
O00994,C029,P039,2024-01-06,449,178.31
O00995,C034,P049,2024-07-04,938,79.27
O00996,C023,P009,2024-03-31,884,201.04
O00997,C015,P039,2024-06-30,117,331.89
O00998,C023,P021,2024-07-14,191,462.02
O00999,C002,P049,2024-01-08,938,136.61
O01000,C037,P045,2024-05-19,864,259.71
O01001,C031,P027,2024-02-21,101,347.96
O01002,C034,P031,2024-04-30,107,479.2
O01003,C009,P008,2024-03-04,908,339.82
O01004,C014,P041,2024-05-08,463,143.7
O01005,C040,P009,2024-02-20,573,420.94
O01006,C028,P030,2024-05-14,327,150.73
O01007,C025,P002,2024-06-10,348,276.74
O01008,C034,P034,2024-06-07,290,158.6
O01009,C036,P044,2024-02-05,714,101.37
O01010,C021,P001,2024-04-22,493,471.47
O01011,C038,P019,2024-01-11,781,486.6
O01012,C035,P033,2024-01-17,579,55.73
O01013,C025,P044,2024-06-20,689,338.74
O01014,C005,P015,2024-03-29,136,313.44
O01015,C018,P011,2024-07-15,628,232.87
O01016,C001,P029,2024-02-21,308,225.98
O01017,C025,P048,2024-05-20,259,292.36
O01018,C019,P025,2024-04-06,907,84.45
O01019,C030,P036,2024-07-09,756,390.85
O01020,C029,P030,2024-02-13,920,320.59
O01021,C008,P031,2024-06-07,484,196.43
O01022,C033,P040,2024-03-22,615,278.98
O01023,C039,P005,2024-02-26,469,372.84
O01024,C003,P019,2024-05-03,689,95.34
O01025,C008,P034,2024-06-13,829,411.56
O01026,C009,P016,2024-04-16,292,456.24
O01027,C016,P008,2024-05-16,461,274.44
O01028,C004,P003,2024-05-28,290,253.53
O01029,C020,P042,2024-06-23,553,440.6
O01030,C038,P043,2024-07-08,310,103.6
O01031,C023,P006,2024-06-05,250,73.58
O01032,C021,P024,2024-03-17,200,472.16
O01033,C001,P013,2024-01-09,409,326.32
O01034,C002,P024,2024-02-13,980,265.18
O01035,C036,P013,2024-01-09,645,356.9
O01036,C010,P027,2024-06-17,297,408.87
O01037,C014,P004,2024-01-01,558,277.18
O01038,C015,P041,2024-07-11,558,79.82
O01039,C027,P017,2024-06-13,201,377.33
O01040,C026,P007,2024-03-11,200,333.83
O01041,C032,P040,2024-03-31,949,290.94
O01042,C008,P045,2024-06-18,219,134.97
O01043,C008,P044,2024-07-19,481,490.67
O01044,C004,P035,2024-02-20,780,325.46
O01045,C024,P026,2024-02-17,296,451.96
O01046,C006,P019,2024-01-21,976,59.68
O01047,C007,P023,2024-02-13,264,496.97
O01048,C001,P019,2024-05-10,106,122.24
O01049,C005,P030,2024-04-15,963,269.97
O01050,C011,P045,2024-01-26,575,315.22
O01051,C009,P015,2024-03-03,332,471.82
O01052,C009,P043,2024-03-06,199,391.13
O01053,C006,P048,2024-02-22,538,356.18
O01054,C008,P025,2024-05-12,231,409.77
O01055,C018,P011,2024-07-05,536,236.82
O01056,C028,P022,2024-06-15,498,424.11
O01057,C028,P010,2024-05-02,119,360.08
O01058,C027,P014,2024-01-31,935,190.88
O01059,C009,P005,2024-06-22,340,134.27
O01060,C025,P042,2024-01-06,173,104.91
O01061,C005,P003,2024-03-08,815,496.87
O01062,C021,P022,2024-03-13,565,133.81
O01063,C037,P017,2024-01-07,824,78.94
O01064,C018,P017,2024-02-02,417,105.99
O01065,C039,P020,2024-01-25,883,233.4
O01066,C030,P001,2024-03-04,689,118.49
O01067,C033,P043,2024-07-09,532,323.62
O01068,C016,P012,2024-05-12,690,150.36
O01069,C016,P046,2024-07-11,439,488.65
O01070,C002,P039,2024-04-22,614,305.72
O01071,C014,P020,2024-04-04,200,209.33
O01072,C005,P032,2024-07-17,111,104.8
O01073,C021,P033,2024-06-30,596,434.22
O01074,C011,P008,2024-06-22,432,218.37
O01075,C023,P009,2024-07-13,320,301.64
O01076,C016,P001,2024-06-07,946,388.19
O01077,C008,P014,2024-04-30,63,391.78
O01078,C006,P036,2024-04-13,585,480.8
O01079,C005,P007,2024-03-20,769,499.42
O01080,C009,P025,2024-01-17,175,72.47
O01081,C001,P028,2024-06-20,756,103.27
O01082,C009,P047,2024-06-30,635,399.88
O01083,C031,P018,2024-04-09,478,437.06
O01084,C031,P029,2024-06-01,573,61.36
O01085,C037,P013,2024-03-13,157,246.09
O01086,C039,P014,2024-02-29,762,427.61
O01087,C016,P024,2024-05-19,421,248.76
O01088,C002,P035,2024-05-27,399,247.92
O01089,C006,P032,2024-05-04,503,98.24
O01090,C027,P019,2024-03-26,584,308.86
O01091,C017,P016,2024-04-06,206,117.98
O01092,C026,P038,2024-03-08,445,154.72
O01093,C007,P021,2024-05-16,992,289.83
O01094,C027,P001,2024-06-05,650,327.44
O01095,C011,P025,2024-06-29,257,163.19
O01096,C039,P010,2024-01-14,491,120.86
O01097,C033,P009,2024-03-13,307,58.99
O01098,C010,P005,2024-03-29,511,395.21
O01099,C008,P004,2024-05-18,119,346.41
O01100,C029,P016,2024-06-06,809,142.57
O01101,C012,P019,2024-06-09,858,264.76
O01102,C011,P022,2024-03-28,620,476.86
O01103,C040,P039,2024-05-29,767,367.3
O01104,C031,P015,2024-07-15,679,77.18
O01105,C025,P037,2024-01-27,506,399.93
O01106,C007,P035,2024-05-13,842,399.1
O01107,C035,P017,2024-04-04,88,255.67
O01108,C015,P006,2024-03-15,635,59.19
O01109,C036,P023,2024-06-23,692,251.6
O01110,C018,P026,2024-02-24,683,485.96
O01111,C034,P046,2024-07-12,495,368.38
O01112,C036,P039,2024-03-27,535,77.35
O01113,C019,P010,2024-03-25,960,349.52
O01114,C032,P003,2024-06-18,685,482.06
O01115,C024,P024,2024-07-03,537,254.86
O01116,C011,P003,2024-06-15,957,436.05
O01117,C021,P045,2024-01-13,289,236.76
O01118,C034,P047,2024-05-20,846,318.13
O01119,C037,P028,2024-05-21,329,149.31
O01120,C016,P035,2024-07-01,230,64.31
O01121,C031,P032,2024-05-18,472,253.32
O01122,C011,P037,2024-01-21,325,465.83
O01123,C005,P005,2024-03-05,429,149.32
O01124,C040,P007,2024-01-01,203,366.16
O01125,C004,P029,2024-07-04,248,452.87
O01126,C012,P004,2024-04-12,469,340.51
O01127,C010,P032,2024-07-15,178,166.33
O01128,C030,P001,2024-03-12,895,305.02
O01129,C028,P031,2024-07-14,316,214.1
O01130,C005,P028,2024-04-26,198,154.8
O01131,C023,P009,2024-02-09,495,354.25
O01132,C024,P022,2024-06-21,758,334.58
O01133,C029,P027,2024-03-27,961,349.07
O01134,C008,P011,2024-02-01,908,433.71
O01135,C003,P023,2024-01-02,479,427.89
O01136,C021,P023,2024-06-24,299,71.89
O01137,C017,P002,2024-06-19,543,409.19
O01138,C013,P041,2024-03-12,957,318.01
O01139,C030,P011,2024-05-15,957,347.8
O01140,C031,P042,2024-01-03,975,212.65
O01141,C014,P015,2024-07-02,410,328.65
O01142,C019,P011,2024-02-15,249,301.35
O01143,C036,P009,2024-03-05,302,359.73
O01144,C038,P001,2024-05-19,149,384.75
O01145,C003,P026,2024-01-17,256,269.05
O01146,C008,P035,2024-01-20,491,284.97
O01147,C016,P035,2024-05-30,266,312.87
O01148,C022,P050,2024-06-29,316,135.93
O01149,C022,P050,2024-06-09,561,362.84
O01150,C009,P036,2024-01-20,341,74.93
O01151,C033,P017,2024-02-25,822,77.95
O01152,C036,P034,2024-04-04,525,402.38
O01153,C040,P048,2024-03-05,947,91.68
O01154,C008,P036,2024-02-20,717,257.61
O01155,C015,P048,2024-02-03,246,197.0
O01156,C022,P004,2024-05-25,680,236.43
O01157,C013,P016,2024-02-05,362,173.01
O01158,C024,P048,2024-06-21,795,304.94
O01159,C016,P036,2024-07-10,799,326.97
O01160,C016,P013,2024-03-01,265,250.59
O01161,C032,P014,2024-05-13,734,346.23
O01162,C034,P004,2024-03-24,384,424.69
